,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Income,Entertainment,Transfer,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
5001,ae08eaca-f625-4b33-a402-6b8630f5f6c1,67,Group,Scarborough,43.78277476,-79.1795529,fulltime,60728.75,142,15,7,58,8,34,14,11,6,0,0,0,0,41625.2
5002,9847d849-d34a-46e7-9e74-a5ebf64a7782,70,Group,North York,43.75187277,-79.51905714,parttime,20500.05,143,16,7,78,136,35,17,9,6,0,5,0,0,14534.8964
5003,0d737e45-a4ac-4f42-956c-0a2c9e719a86,39,Group,North York,43.76443607,-79.32286046,fulltime,46466,146,15,6,45,15,41,26,9,1,0,0,7,0,24799.76
5004,d85b6ef3-5353-47dc-96db-813197d919fc,41,Group,Toronto,43.65736089,-79.38293514,fulltime,100282.6,135,16,6,45,10,24,15,12,0,0,0,7,0,109217.45
5005,9d171194-e2f4-403a-84c7-e0bd4c43cd49,30,With Parent,Toronto,43.65569799,-79.4149595,parttime,19019.88,119,16,0,45,12,0,0,0,0,0,0,0,0,21319.78
5006,55bfb7f2-cd78-4445-8999-8eedce70ea2e,52,Group,East York,43.6980344,-79.37183444,parttime,34749.55,149,16,7,58,137,26,19,8,5,0,7,0,0,29628.39
5007,acf6a99c-c75a-46c3-b5f3-d22c15d0afb4,22,With Parent,Toronto,43.64697167,-79.42579448,parttime,19595.4,111,15,0,45,13,0,0,0,0,0,0,0,0,23103.55
5008,fea2bd28-f59e-43b1-81ae-fdff56964a55,17,With Parent,Etobicoke,43.65013658,-79.51610341,unemployed,0,106,1,0,29,11,0,0,0,1,0,0,0,0,136.3
5009,a66395fc-1de7-4d40-a60f-8e079840ad8a,42,Group,York,43.70238371,-79.44910903,fulltime,34568.6,146,15,5,45,138,25,15,9,0,0,0,7,0,32291.9
5010,3225bb95-7e18-4a47-93ec-6791cbfbbb21,66,Group,Scarborough,43.73714583,-79.25653121,parttime,25730.75,141,16,5,57,7,25,22,9,6,12,7,0,0,17329.52
5011,38d75601-e3cf-46c5-9835-84b2a2c6030a,24,With Parent,North York,43.72340119,-79.4383138,parttime,15151.62,122,16,0,45,11,0,0,0,0,0,0,0,0,17074.89
5012,a16a3c39-2ac5-4da5-b78e-6fcd27f5187b,74,Group,North York,43.74143557,-79.50934928,unemployed,35370.3,143,31,6,50,14,34,18,7,1,0,0,7,0,17679.22
5013,490cd339-27bf-4b48-b2cb-87986f3a22ec,25,Group,North York,43.78189286,-79.38491337,parttime,19987.11,143,15,7,92,14,39,13,9,6,0,5,0,0,12143.65324
5014,e8bd4f9f-784a-4762-a0d6-9a5de8eae3c8,62,Group,York,43.68251505,-79.48146714,fulltime,39519.05,140,17,4,43,8,14,19,9,0,0,0,0,0,39708.57
5015,0ee7a324-4040-44cc-aac9-35d452646f11,18,With Parent,North York,43.71749338,-79.42093943,unemployed,0,103,0,0,32,11,0,0,0,0,0,0,0,0,175
5016,67498b76-6e14-447c-8687-e590ef545f1f,43,Group,Toronto,43.67093796,-79.28913226,fulltime,116492.2,142,15,8,44,10,34,19,10,1,0,0,7,0,107679.93
5017,468ad5df-eedb-4512-902f-fa6dc7846b5e,34,Group,Etobicoke,43.72175373,-79.61923752,fulltime,74982,150,16,6,44,22,34,14,8,0,0,0,7,0,57800.17
5018,d471330d-43bd-4595-a292-e59935e17fcd,29,Group,Toronto,43.65022205,-79.48439179,fulltime,47130.27,149,15,6,44,14,18,21,8,1,0,0,7,0,49154.36
5019,4a3b7552-120e-437b-941a-05e86f1d357a,17,With Parent,Toronto,43.65005502,-79.37495045,unemployed,0,98,1,0,30,9,0,0,0,0,0,0,0,0,75.75
5020,545429b7-4eee-466a-a0e0-610eb06aa34c,30,With Parent,Etobicoke,43.62432727,-79.49097318,parttime,11543.4,118,16,0,44,14,0,0,0,0,0,0,0,0,12600.96
5021,6d351dfc-64ff-470b-8b64-49c2f684b261,33,With Parent,Toronto,43.66830646,-79.40131155,fulltime,48297,119,15,0,44,11,0,0,0,1,0,0,0,0,56111.18
5022,3f27fbfe-ecc1-48c5-898a-56d6c551d4a4,54,Group,York,43.69244722,-79.48271118,fulltime,35587.9,145,16,7,58,7,19,13,9,5,13,7,0,0,30830.72
5023,55c8d3dc-e614-42e2-8f23-5de42c974c69,24,Group,Etobicoke,43.62421547,-79.48941786,parttime,13779.48,151,16,4,44,14,25,14,9,0,0,0,7,0,11989.91
5024,9b378d52-2683-46a7-a7be-73b6242fe83a,42,With Parent,Etobicoke,43.70229732,-79.54113632,fulltime,63932,144,16,6,75,9,13,12,9,0,11,0,7,0,68414.38
5025,e8c4e1c7-0cbb-4850-a1a2-87a9d122f575,92,Group,Toronto,43.65380212,-79.43108175,unemployed,22677.9,34,16,7,76,0,27,19,10,5,7,3,0,0,12304.42207
5026,d7a9a9f3-3211-4f91-b558-c1e962005480,51,Group,York,43.69265131,-79.45604963,fulltime,38251.4,140,15,7,59,15,25,16,10,5,0,7,0,0,29285.24
5027,7c33b182-78b4-4bfb-a494-193f30a83ceb,21,With Parent,Etobicoke,43.61996607,-79.50825209,parttime,12075.36,116,15,0,33,14,0,0,0,1,0,0,0,0,14131.98
5028,ecd61136-59e8-4d27-adb4-c6086a6924dc,23,With Parent,York,43.67988479,-79.49235126,parttime,9352.2,120,16,0,44,14,0,0,0,0,0,0,0,0,10729.19
5029,ee18e75c-6dc3-4531-99ba-b9e6a4fb25c3,44,Group,Toronto,43.66453476,-79.34606748,fulltime,50173.2,145,16,6,58,10,33,20,9,5,0,0,0,0,37583.37
5030,ff8630d2-3f63-4357-97ec-2c1cff3fbbed,28,With Parent,Toronto,43.66301869,-79.38633454,parttime,13257.75,121,15,0,45,13,0,0,0,0,0,0,0,0,15094.48
5031,07490ba4-1ba7-473c-b33d-3fc85700839b,17,With Parent,Scarborough,43.74989902,-79.25670584,unemployed,0,106,0,0,31,5,0,0,0,0,0,0,0,0,15.97
5032,6b02a1a5-d74c-4b11-814e-f3ad378d3ca4,65,Group,North York,43.70895357,-79.4805254,fulltime,65096.85,138,15,5,44,145,25,13,8,1,0,0,0,0,68707.42
5033,868eaebe-483f-4d3c-849e-d29edca37a9c,26,With Parent,North York,43.79606026,-79.41773772,fulltime,20660.64,120,15,0,44,12,0,0,0,1,0,0,0,0,24090.47
5034,055a7666-4caf-48b8-a721-22f9dece6618,37,With Parent,North York,43.81079261,-79.35678642,fulltime,35854,106,15,0,46,9,0,0,0,0,0,0,0,0,40670.8
5035,63bbc901-d5d7-4a3c-bcf5-7ae3debc2fc9,15,With Parent,Scarborough,43.82216133,-79.20639359,unemployed,0,94,1,0,29,10,0,0,0,1,0,0,0,0,109.5
5036,43af0fc7-87dc-4029-87f1-03ef365077c2,80,Group,Toronto,43.64964698,-79.362228,unemployed,26485.2,143,31,7,43,4,12,14,7,1,7,0,0,0,24055.1
5037,87b6b98c-1f81-4dd4-b74b-fc4333daa13d,25,With Parent,Scarborough,43.81735386,-79.28477438,parttime,13386.12,121,16,0,44,14,0,0,0,0,0,0,0,0,15444.1
5038,1701985e-c9fb-4372-8842-9f0abc31bce5,53,Group,North York,43.77874892,-79.41714222,fulltime,44114,141,15,7,58,9,19,22,8,6,13,7,0,0,41502.36
5039,1c1290ff-4c06-472b-940b-c1d62f0a2fc3,18,With Parent,Scarborough,43.78244336,-79.2956107,unemployed,0,108,1,0,29,13,0,0,0,1,0,0,0,0,70.55
5040,82160a3b-3544-48f0-abd9-f4d824f4801f,61,Group,Scarborough,43.81739634,-79.28540464,fulltime,65113,148,15,7,44,4,28,17,8,1,0,0,7,0,49710.23
5041,a97718ed-3b2b-4c7f-b483-f2027eb72ddb,63,Group,Scarborough,43.79653908,-79.17584718,fulltime,127131.85,140,15,7,58,15,40,19,12,6,0,0,0,0,119071.3
5042,c56c9897-1c77-4cb1-a6a1-d5de82935e72,29,Group,Scarborough,43.82956917,-79.27557466,fulltime,21448.02,154,16,6,86,14,35,23,8,5,0,4,0,0,12553.44445
5043,2c76789e-35eb-4c84-bd79-28ddb76e5732,33,Group,Etobicoke,43.59134579,-79.51973101,fulltime,79128,144,16,5,43,14,33,25,9,1,0,0,7,0,65386.15
5044,3c968ee1-cdfa-47ff-a6a7-777f0ba30055,30,With Parent,North York,43.80300521,-79.39077968,parttime,15907.65,114,16,0,44,12,0,0,0,0,0,0,0,0,17200.43
5045,e898cdf2-b98e-43ca-98aa-d4b53890eac8,26,With Parent,North York,43.72668803,-79.51850949,parttime,9339.66,111,15,0,45,11,0,0,0,0,0,0,0,0,10671.32
5046,f6ae83d0-486b-412b-bb29-d7174c2dc29f,68,Group,Scarborough,43.71064943,-79.24555863,fulltime,54282.05,149,15,7,44,137,34,17,10,1,0,0,7,0,34667.73
5047,32ac3424-3944-4787-a3d7-4bd81776a6ee,16,With Parent,Scarborough,43.78653895,-79.30422411,unemployed,0,89,2,0,29,8,0,0,0,0,0,0,0,0,160.17
5048,19011b3b-fd85-4dc8-b286-d5ab133a138e,21,Group,North York,43.71185691,-79.46345121,parttime,10564.29,146,15,5,77,21,32,26,8,5,0,12,0,0,8618.786235
5049,f7647521-6fb5-4865-b33b-1fae780b5bdb,43,With Parent,Scarborough,43.71064943,-79.24555863,fulltime,50617.6,113,15,0,45,9,0,0,0,0,0,0,0,0,57813.7
5050,e3b07a5f-25e3-4c64-bf4a-c9d6f1725620,25,With Parent,Scarborough,43.74045031,-79.24840959,parttime,17701.53,122,16,0,44,13,0,0,0,0,0,0,0,0,20400.08
5051,e2a230c8-63db-4bad-b33d-ea09a34001b4,55,Group,Scarborough,43.74346523,-79.2752305,fulltime,36583.8,142,16,7,56,137,33,17,11,5,0,1,0,0,19288.20689
5052,4674022e-d16e-4475-ab6b-7c035c010a5c,30,Group,North York,43.77087133,-79.52025731,parttime,15823.5,151,16,7,75,17,40,29,8,5,0,6,0,0,14011.32744
5053,6138f275-05dd-4583-99ca-bb4d4a78b4d4,16,With Parent,Scarborough,43.74516457,-79.20123559,unemployed,0,97,0,0,30,7,0,0,0,1,0,0,0,0,158.93
5054,7e3ee5dc-36bd-4a18-8f2d-c6ddecffe36e,21,With Parent,Scarborough,43.72730185,-79.24185566,parttime,13357.41,116,16,0,44,13,0,0,0,0,0,0,0,0,16380.87
5055,82943d87-148c-4fb6-a6e8-4ba9b5490992,43,Group,Etobicoke,43.65996701,-79.50495416,fulltime,128043.3,147,16,7,44,145,24,24,10,1,0,0,0,0,138561.4
5056,534831e4-6db6-427a-b350-b92e52b3ae3c,36,With Parent,North York,43.76180277,-79.49105139,fulltime,36247,112,15,0,45,9,0,0,0,0,0,0,0,0,41571.38
5057,7da1e551-0f6e-4c31-a116-4cb9b34cbe1e,40,Group,Scarborough,43.77392235,-79.18194556,unemployed,64229,150,16,7,58,8,39,18,8,5,0,0,0,0,48175.83
5058,676c010e-5c6f-477e-bde1-4c08f106528d,21,With Parent,North York,43.73986979,-79.35291408,parttime,17971.8,108,16,0,31,10,0,0,0,1,0,0,0,0,21378.3
5059,77a03964-5f46-4c41-a684-0d816ed7333c,88,Group,Etobicoke,43.63824132,-79.53624589,unemployed,28917,37,16,7,59,4,26,13,10,5,21,7,0,0,24193.5
5060,d972fed7-f99f-4495-b2fe-902096401cb0,31,With Parent,Scarborough,43.80815995,-79.20689872,fulltime,25384.26,147,15,6,85,13,27,15,7,3,0,2,0,0,13816.53092
5061,08ccdd2a-58ae-45ad-9aa4-658180a90539,42,Group,York,43.70319244,-79.52292598,fulltime,53464.4,142,15,6,59,7,33,13,9,5,0,0,0,0,38519.93
5062,19c323ea-aef6-4ed7-b3e7-18e9b75528da,39,Group,Toronto,43.67510113,-79.42664375,fulltime,95508,141,17,7,43,144,24,13,11,0,0,0,7,0,103251.04
5063,c3da61a5-4f8d-4296-96fa-90e4f957cc48,25,Group,Toronto,43.66596847,-79.34523217,unemployed,33873.18,152,15,6,46,19,25,14,9,0,0,0,0,0,12880
5064,f3057acf-9f4c-44a3-98ea-38cfe08eaca2,47,Group,York,43.68208968,-79.42772286,fulltime,59164.6,141,16,5,44,11,12,25,9,0,0,0,0,0,61845.17
5065,569d6642-2a93-499b-8282-94ae8177dd23,31,Group,Toronto,43.67709588,-79.44380978,fulltime,26628.03,153,16,7,44,12,18,28,8,0,0,0,0,0,25149.92
5066,6d5913e8-1421-47e2-bd7b-017a0d2bd50a,32,Group,North York,43.79811425,-79.33639046,fulltime,21182.7,149,16,6,66,14,40,23,9,1,0,0,7,0,10660.02
5067,b4980d9f-e16c-4765-9633-d3e2dab49fb2,17,With Parent,North York,43.72660604,-79.36463356,unemployed,0,108,1,0,29,3,0,0,0,1,0,0,0,0,88.32
5068,42cf6b72-6f9b-4a64-85b3-a5e441624556,19,With Parent,Toronto,43.72734233,-79.4087985,unemployed,0,110,2,0,30,11,0,0,0,0,0,0,0,0,242.18
5069,3b9084c6-86d1-4d4f-ab14-9d4443b08db2,22,With Parent,Etobicoke,43.63824132,-79.53624589,parttime,12044.01,114,15,0,45,13,0,0,0,0,0,0,0,0,14899.46
5070,1f37dc42-2949-456a-a3df-d73059b139cc,69,Group,North York,43.77017578,-79.52189009,parttime,20673.9,150,16,7,58,13,32,22,9,5,0,7,0,0,11617.71
5071,4778362e-0bf5-4cc1-a780-9dbe31b94b4e,21,With Parent,York,43.68809422,-79.47558205,parttime,9050.25,111,16,0,32,14,0,0,0,0,0,0,0,0,10283.99
5072,2fb61075-8b8a-4961-8429-e637cfe3272d,15,With Parent,North York,43.71770739,-79.44245936,unemployed,0,96,0,0,30,8,0,0,0,1,0,0,0,0,124.49
5073,9841c10a-1a6e-49ab-8d35-cd59232207ef,18,Group,East York,43.69169294,-79.28881522,unemployed,0,111,0,0,65,12,0,0,0,0,0,0,0,0,67
5074,1bf23757-3c65-48ee-9f09-8c7e5fbcb5cf,21,With Parent,North York,43.77868788,-79.35187345,parttime,9578.91,113,15,0,44,12,0,0,0,1,0,0,0,0,11619.95
5075,5acd5e05-b35d-497a-b1ad-e0df327df168,24,With Parent,North York,43.74307435,-79.50910686,parttime,7102.92,113,15,0,45,11,0,0,0,0,0,0,0,0,8479.4
5076,b137f560-5285-483c-b1d7-e1778233ad3d,60,Group,Toronto,43.73297072,-79.40311334,fulltime,254346.65,148,16,7,44,7,27,12,11,0,13,0,7,0,266560.5
5077,6194a709-e6ab-466e-b45a-aba52ececd8a,47,Group,Toronto,43.67638386,-79.45555117,fulltime,47770.8,143,16,7,44,14,19,24,8,0,0,0,7,0,47677.77
5078,8c434cac-1f76-4d56-abc2-3c8157613f34,42,Group,Toronto,43.6806175,-79.41869956,unemployed,0,117,0,0,0,8,0,0,0,0,0,6,0,0,3108.35969
5079,95ecc034-b676-4c7e-be1b-5d0ba42a9b4b,24,With Parent,Scarborough,43.78869897,-79.20790253,fulltime,34465.53,145,17,6,74,14,27,12,8,0,0,0,6,0,19008.79
5080,738b5a1f-008a-4fc1-9a66-0085d90d95e8,28,With Parent,Toronto,43.63963498,-79.41518189,unemployed,0,121,0,0,37,14,0,0,0,0,0,6,0,0,3180.979303
5081,c87b91ee-c988-44c1-b558-a713025528ce,26,With Parent,North York,43.75477736,-79.44319005,parttime,15466.11,116,15,0,44,11,0,0,0,1,0,0,0,0,17812.88
5082,0e958c9a-c2f5-4754-8110-5a22782d2abc,60,Group,Toronto,43.66767021,-79.38642051,parttime,29241.05,141,16,7,58,14,32,12,8,5,0,7,0,0,18856.8
5083,287712e6-d100-41be-aea7-fc86b311a994,14,With Parent,Scarborough,43.77656596,-79.15746786,unemployed,0,103,0,0,31,6,0,0,0,0,0,0,0,0,72.38
5084,1546bae7-1a7c-4d11-b4b4-702dacea265c,14,With Parent,Scarborough,43.7720555,-79.28531424,unemployed,0,106,1,0,31,6,0,0,0,0,0,0,0,0,150.08
5085,1cc5554c-fc3d-48f7-89f9-4442213560ef,39,With Parent,Toronto,43.65072107,-79.40039796,fulltime,20527,114,15,0,46,8,0,0,0,0,0,0,0,0,23246.87
5086,8df2e5f8-4e27-46cf-b8d4-a0b752b9100b,75,Group,Scarborough,43.81735386,-79.28477438,unemployed,23272.9,142,30,7,80,6,28,21,9,6,12,4,0,0,13980.49605
5087,b0107a2e-9014-432e-bd5e-ca229b277ac3,55,With Parent,Etobicoke,43.68166844,-79.55077633,fulltime,70641.05,112,16,0,44,6,0,0,0,0,0,0,0,0,82355.64
5088,078d6db3-1e9c-421e-a3f3-f2fc9638bc5f,48,With Parent,Etobicoke,43.69862332,-79.53254883,fulltime,72520.8,111,15,0,45,8,0,0,0,0,0,0,0,0,83976.35
5089,ee458b2f-9377-462f-b7bd-3cac934ab385,40,Group,Scarborough,43.76575684,-79.25821419,fulltime,44329,141,15,6,44,9,33,26,8,1,0,0,7,0,24702.71
5090,1dc62c6d-c43c-4627-aa84-2c902412a9c3,17,With Parent,Etobicoke,43.72175373,-79.61923752,unemployed,0,108,1,0,30,10,0,0,0,0,0,0,0,0,59.49
5091,a1768c50-0ec8-4a74-b998-0f4a6a6d3f90,31,With Parent,North York,43.75854499,-79.51509515,parttime,6977.52,120,16,0,44,10,0,0,0,0,0,0,0,0,6751.06
5092,c965a41c-743a-4db8-8f9a-f06815fa444d,26,Group,Scarborough,43.78244336,-79.2956107,parttime,17231.28,151,15,7,54,14,26,18,6,6,9,9,0,0,9558.965195
5093,62a40bc1-f98a-4025-8db9-8baa0b4fa2f0,19,Group,Scarborough,43.72746115,-79.27409466,unemployed,0,111,2,0,64,13,0,0,0,0,0,0,0,0,112.74
5094,b74e9265-deca-4978-a024-fb9a97159a29,17,With Parent,Scarborough,43.80848386,-79.33222854,unemployed,0,102,1,0,30,10,0,0,0,0,0,0,0,0,85.08
5095,dc52263b-463a-43e0-b334-e3f9ef5994b3,35,With Parent,East York,43.69248771,-79.34472623,fulltime,38313,121,16,0,43,12,0,0,0,1,0,0,0,0,44448.8
5096,274be776-a6c5-4b08-b301-f759371781c4,32,With Parent,North York,43.72679292,-79.32812446,fulltime,87771,152,15,7,90,15,19,19,10,5,0,7,0,0,89962.4
5097,852db76c-fa38-413b-b19d-e9bcc904fbcb,23,With Parent,East York,43.70726849,-79.36257869,parttime,6689.76,120,16,0,44,13,0,0,0,0,0,0,0,0,7514.84
5098,c3d0182e-a2f0-4a39-a37d-1dfba86a6518,22,With Parent,East York,43.70927692,-79.30034292,parttime,15867.72,114,16,0,44,14,0,0,0,0,0,0,0,0,18597.27
5099,c36ddd4e-7640-4dd9-af1d-5fa1f009bf20,20,Group,Toronto,43.63866355,-79.41229345,parttime,6056.82,146,15,6,146,12,26,16,8,5,0,7,0,0,2502.01
5100,c13b0202-b8ff-4479-9d4b-390432dfdc6f,18,With Parent,North York,43.81079261,-79.35678642,unemployed,0,106,0,0,32,11,0,0,0,0,0,0,0,0,253.25
5101,6e321ad9-aec7-428e-849f-63f12aeeb6e2,47,Group,North York,43.76578407,-79.39848895,fulltime,53320.3,150,15,6,58,9,27,19,9,6,0,0,0,0,35138.45
5102,33277aaa-aa24-46fa-a7a5-e6ef15b20776,15,With Parent,Toronto,43.63774366,-79.47459467,unemployed,0,99,1,0,30,9,0,0,0,0,0,0,0,0,14
5103,b510ef33-6358-47bf-98b9-8d978599482a,54,With Parent,York,43.68914273,-79.45177377,fulltime,38337.55,111,15,0,46,7,0,0,0,0,0,0,0,0,44157.18
5104,9736c93d-2fed-4f59-811e-6336ec99b562,65,Group,Toronto,43.69902421,-79.39946144,fulltime,62957.45,143,15,6,45,9,33,17,8,1,0,0,7,0,46287.85
5105,fc207e72-5a2d-4ce0-967b-7b57493a8cf3,33,With Parent,Scarborough,43.73995556,-79.27057892,fulltime,32505,123,15,0,43,13,0,0,0,2,0,0,0,0,37098.6
5106,cfa3d852-cec6-42ec-a694-7b1c5adfd1d7,26,Group,North York,43.76100721,-79.3884879,fulltime,34422.63,158,17,7,43,12,25,17,8,0,14,0,7,0,34956.32
5107,278c3526-a0a6-4e91-9174-73b3c56f602e,17,With Parent,North York,43.77776508,-79.45420798,unemployed,0,112,0,0,31,6,0,0,0,1,0,0,0,0,68.84
5108,7d62ed7e-7960-46ac-875c-eca93f7dfaf0,26,With Parent,Etobicoke,43.69833625,-79.54639272,parttime,10279.17,119,17,0,43,13,0,0,0,0,0,0,0,0,11762.16
5109,ce2691bc-50c2-4916-b723-1f071202b9ab,91,Group,East York,43.6941687,-79.32519698,unemployed,38417.4,36,16,7,54,138,41,23,10,0,5,1,7,0,35548.18
5110,c2a3a15f-cbc1-46f6-a882-871c70d3d3c3,25,With Parent,Toronto,43.64108759,-79.427704,parttime,8497.5,123,16,0,43,14,0,0,0,1,0,0,0,0,10151.72
5111,9a4518bb-cd82-4a7b-b890-d40f6c125c2f,24,With Parent,Scarborough,43.81463591,-79.21277137,parttime,12431.1,123,16,0,44,14,0,0,0,0,0,0,0,0,14061.28
5112,efb89f36-9183-414b-b2db-0169b6e468e5,25,With Parent,Toronto,43.65797259,-79.34916402,unemployed,0,117,2,0,31,14,0,0,0,0,0,6,0,0,2666.223095
5113,4f24bde0-dbe4-4030-9564-0b3d2fa476b3,33,With Parent,Scarborough,43.72938498,-79.2268912,fulltime,45017,116,16,0,44,13,0,0,0,0,0,0,0,0,51607.13
5114,da1500fb-64f5-4b5a-845f-934b532ae787,48,With Parent,Scarborough,43.81686649,-79.2859253,unemployed,0,111,0,0,32,9,0,0,0,0,0,6,0,0,4082.982996
5115,5891f744-de54-4f81-8dca-40275cc22ff1,26,With Parent,North York,43.76397293,-79.50892526,parttime,7182.78,109,16,0,44,13,0,0,0,0,0,0,0,0,8069.37
5116,84e1e262-48f5-4963-b3ae-7c4dfeb13fdb,20,With Parent,East York,43.70882002,-79.36651793,parttime,6081.24,114,15,0,33,13,0,0,0,0,0,0,0,0,7280.52
5117,357fab56-b3c4-415c-8069-bc4acfb521ae,54,With Parent,North York,43.71027456,-79.4554814,fulltime,38483.6,104,15,0,45,6,0,0,0,0,0,0,0,0,45425.57
5118,b57415a7-133c-4b5d-8e10-1621f187dcdc,71,Group,North York,43.79759083,-79.41133961,unemployed,102889.75,142,16,8,57,9,33,12,10,6,0,0,0,0,94918.34
5119,7f1b5842-8c9e-4265-b7cc-6dd88bb66e81,29,With Parent,Scarborough,43.79857406,-79.30512678,parttime,10244.52,123,16,0,44,14,0,0,0,0,0,0,0,0,11058.16
5120,24383516-2f5d-412f-af77-5785361922c9,15,With Parent,Etobicoke,43.61762706,-79.50202098,unemployed,0,96,0,0,31,7,0,0,0,0,0,0,0,0,114.99
5121,c2e56a8e-6572-4d63-931a-85b544e65e14,110,Group,North York,43.73082618,-79.4370616,unemployed,20528.2,32,18,6,44,5,32,16,8,0,16,0,7,0,20122.43
5122,d907af3f-19c6-4380-8bee-1c1a0a4d3479,20,With Parent,North York,43.76287784,-79.37282074,unemployed,0,114,1,0,30,12,0,0,0,0,0,0,0,0,192.99
5123,4cb210ba-32dc-4ffd-83c2-a4e190fe8825,15,With Parent,Scarborough,43.81403158,-79.29151772,unemployed,0,104,0,0,31,5,0,0,0,0,0,0,0,0,53.93
5124,88fad337-bef3-482f-8e51-73ab49f8ee3f,28,With Parent,North York,43.76578407,-79.39848895,parttime,13076.91,117,16,0,44,10,0,0,0,0,0,0,0,0,15775.27
5125,0005ad68-67c4-4761-9957-9bf6548e0335,43,Group,North York,43.72668803,-79.51850949,parttime,29156.6,150,17,6,43,8,18,21,9,0,0,0,0,0,27822.01
5126,c52d2cea-09ec-4e17-89f0-64e077de9e56,64,Group,Scarborough,43.79021118,-79.19546293,parttime,21767.35,137,16,7,43,7,24,23,9,1,0,0,7,0,19126.46
5127,512ed190-8745-402a-84fd-4c8cf5da3efb,86,Group,North York,43.71027456,-79.4554814,unemployed,22638,36,16,6,83,3,34,17,9,5,7,3,0,0,13411.11592
5128,ad43e38d-c24a-439c-b798-f6d8dd2ae02f,79,Group,North York,43.75771709,-79.44998084,unemployed,39660.6,145,31,4,48,4,34,13,8,0,20,0,7,0,20030.72
5129,95af16cf-b2e0-4f8c-9464-ff83f5a88ec0,26,Group,Toronto,43.64581573,-79.39067342,fulltime,40748.4,146,15,5,44,11,12,18,6,1,0,0,0,0,43229.18
5130,ea0b0d22-720c-45d4-9b7d-eaa8ca7e5753,17,With Parent,North York,43.78430767,-79.40946008,unemployed,0,102,2,0,29,7,0,0,0,0,0,0,0,0,66.5
5131,f7acd1d9-6fdc-432c-b8fd-8fafb016f3d6,38,With Parent,North York,43.79759083,-79.41133961,unemployed,0,104,0,0,31,7,0,0,0,0,0,6,0,0,3186.146488
5132,98ca235f-d779-4bf8-905c-f934a1dfc573,40,With Parent,York,43.68251505,-79.48146714,fulltime,40251,111,17,0,43,6,0,0,0,0,0,0,0,0,47017.69
5133,c37c70fe-6416-4b5a-9d1f-668167dc42c2,31,Group,Scarborough,43.73658012,-79.25783771,parttime,15275.37,148,15,5,88,13,29,23,7,6,12,6,0,0,11679.09137
5134,b28cdbc2-467b-4f82-80cf-7422d2d7ad67,46,Group,Scarborough,43.80571745,-79.20798153,fulltime,36396.8,141,17,7,58,9,27,23,9,5,0,1,0,0,18820.55722
5135,f52fd6bb-577d-4328-b2f8-90248c4e4f1c,57,Group,Etobicoke,43.62432727,-79.49097318,fulltime,45184.65,136,16,7,58,6,25,18,10,5,13,7,0,0,38225.08
5136,8ee90750-7d03-453c-b826-7e0bb4d3b878,25,With Parent,Toronto,43.63915539,-79.47095575,parttime,5380.65,121,16,0,45,13,0,0,0,0,0,0,0,0,5673.11
5137,e9723107-335b-497c-9c9b-eb4843302303,25,Group,Scarborough,43.80848386,-79.33222854,parttime,19738.29,149,15,6,68,13,34,20,8,5,0,4,0,0,11769.95323
5138,06a169d2-c99e-46c4-b43c-a8dd36313adf,53,Group,Toronto,43.65539262,-79.38982396,parttime,27368.85,145,15,6,74,6,27,27,8,6,0,3,0,0,15035.96096
5139,1fe05caa-1810-444d-909a-b5cd4e0c6c7e,46,Group,North York,43.76646861,-79.52047508,parttime,31925.3,143,16,6,45,142,25,18,8,0,0,0,7,0,30124.64
5140,9e16f2dc-9b27-4a94-b459-99cabe3862d8,56,Group,Scarborough,43.71127655,-79.25263559,fulltime,42489.05,139,16,7,58,7,33,18,8,5,0,0,0,0,20891.31
5141,6dc96583-b675-4b58-8deb-be2bad7e8369,35,Group,Toronto,43.66692206,-79.46533214,fulltime,87805,144,15,7,43,14,19,21,10,2,12,0,0,0,94860.14
5142,12a85bb0-949b-4575-ae96-54822cda05c9,24,With Parent,Scarborough,43.80571745,-79.20798153,parttime,13150.17,119,15,0,44,12,0,0,0,1,0,0,0,0,15092.51
5143,2bb1fba6-b0b3-41e6-9129-19ebaacda807,54,Group,Toronto,43.70567867,-79.39267262,fulltime,54799.8,145,16,7,44,136,19,21,9,0,0,0,7,0,54805.17
5144,cc456996-ed25-4b83-bde9-5df009b58c18,40,Group,Scarborough,43.72547027,-79.27637763,fulltime,97828,148,17,5,43,9,19,17,10,0,0,0,0,0,106065.71
5145,b13b663c-e701-44c2-8ada-bda6f5b08720,57,Group,North York,43.76941833,-79.36869313,fulltime,81020.95,138,15,6,59,8,25,26,12,5,0,7,0,0,81614.89
5146,c0d697fe-60c9-4598-890b-9455ed8377e8,16,With Parent,North York,43.79463912,-79.42954699,unemployed,0,109,0,0,31,7,0,0,0,1,0,0,0,0,138.42
5147,37f201ce-5381-430c-8615-7c9ff75165b7,25,Group,North York,43.73637417,-79.53511464,fulltime,25468.74,151,16,6,45,10,18,21,9,0,0,0,0,0,24656.92
